동영상 제목,채널명,댓글 유형,작성자,댓글 내용,좋아요,작성일시,대댓글 수,댓글 ID,동영상 ID,작성자 채널 ID,수정일시,상위 댓글 ID,감성
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@intaechoi6996,"아이돌은 그냥 광대 그 이상이 아님
사건터지면 공인이 조심해야지 하는데 왜 아이돌이 공인임? 공적인 일을 하는사람이 공인인데 아이돌은 관심없어지면 끝나는 광대 그 이상 그 이하도 아님
결국 인기가 척도인게 맞음",5,2024-12-13T13:01:41Z,0,Ugw8lsljgmoyOpKJaUN4AaABAg,Yg_AOZjHt3M,UCjdZsvPUWDsRM7sfAboDzqQ,2024-12-13T13:01:41Z,,중립
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@Gyachafart-heat,동희 내가 진차 한번 사랑한닥!!,1,2025-04-16T17:26:33Z,0,UgwDUateFBycOtEJurZ4AaABAg,Yg_AOZjHt3M,UCwNE-tqly8avXzU1TtUOjAA,2025-04-16T17:26:33Z,,긍정
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@huchupeppper,"애초에 버츄얼 캐릭 뒤에 뭐가 있을줄 알고? 왜 숨김? 이런 마인드라서 음지라고 하는거지 본질은 어느 아이돌처럼 노래하고 소통, 교류하는건 똑같음. 
어렸을때 마크 유튜버 즐겨보기도했고 성우도 좋아하고 그랬던 사람으로써 그렇게 장벽이 높진 않다고 생각함
그래도 익숙하지 않은 사람이 많겠지만 아이돌=자기관리, 외모가 디폴트라는 사람들은 뭐 자기들은 관리 안해서 그런 말하는건가봄..",18,2025-03-10T03:01:35Z,0,Ugy_MX50TyZE5tN7pdh4AaABAg,Yg_AOZjHt3M,UCIbF0AdnjvT9XctdK_rTReA,2025-03-10T03:01:35Z,,긍정
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@뚤기-158cm,"보기 싫으면 안보면 된다 
왜 굳이 찾아 와서 까지 욕을하냐",4,2025-10-24T16:21:46Z,0,Ugw5aB8g1ETUFlw--Ih4AaABAg,Yg_AOZjHt3M,UC5eqAn3SS7BMFu6lr8AHH8g,2025-10-24T16:21:46Z,,중립
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@user-fzero07,현역 베테랑 아이돌이기에 할 수 있는 말.,2,2025-10-27T05:35:23Z,0,UgzdSRQ9t_CJpNaTk7h4AaABAg,Yg_AOZjHt3M,UCGKsEzFxikTCKShgjVO0miA,2025-10-27T05:35:23Z,,중립
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@징라니,"기존 아이돌이랑은 완전히 다르긴 함
버츄얼은 개인방송, 팬들과의 소통이 메인이고
기존 아이돌은 노래 뮤비 연예계 쪽이 메인이니까
그냥 기존이랑 버츄얼은 완전히 다르게 구분 짓는게 맞는듯",35,2024-12-11T10:35:03Z,5,Ugzbhz_3T1Dd-qL8vZ14AaABAg,Yg_AOZjHt3M,UCnCMI1jib_wIJ_6Cw2CNJxQ,2024-12-11T10:35:03Z,,중립
버츄얼 아이돌 소신발언,피지컬갤러리,대댓글,@user-bf5mi6op3v,"완전히 다르다고 할 수 있을까요? 버츄얼 중에서도 노래를 아이돌이나 가수 수준만큼 잘하는 사람들이 있고, 그걸 주력으로 삼는 사람들도 많으니 이제 그런 구분은 무의미하다고 봅니다. 그리고 ""아이돌""이란 말 자체가 우상이란 뜻인데, 버츄얼 아이돌도 누군가의 선망의 대상, 목표가 되니 더더욱 그 경계는 모호하다고 봐야죠.",6,2024-12-15T04:30:48Z,0,Ugzbhz_3T1Dd-qL8vZ14AaABAg.ABuLH05HmDeAC2zlhrLv8K,Yg_AOZjHt3M,UCzQgGNj9zqvSk_YSN88FmnQ,2024-12-15T04:30:48Z,Ugzbhz_3T1Dd-qL8vZ14AaABAg,중립
버츄얼 아이돌 소신발언,피지컬갤러리,대댓글,@smk5469,"​@user-bf5mi6op3v 메인으로 '활동' 한다는 뜻이지, 메인이 실력을 말하는게 아닌거같습니다",1,2024-12-17T11:05:56Z,0,Ugzbhz_3T1Dd-qL8vZ14AaABAg.ABuLH05HmDeAC8q_Pp9seK,Yg_AOZjHt3M,UChX0_KC5s9912WE9URspJLg,2024-12-17T11:05:56Z,Ugzbhz_3T1Dd-qL8vZ14AaABAg,중립
버츄얼 아이돌 소신발언,피지컬갤러리,대댓글,@amin5902,공감합니다! 활동하는 영역도 다르고 비추어지는 이미지도 다르기에 현실 아이돌은 현실 아이돌 버츄얼아이돌은 버츄얼아이돌로 보는게 맞죠. 어떤 사람들에게는 낯설수는 있겠지만 혐오하거나 깎아내리지만은 않았으면 좋겠네요 둘다 팬들한테는 소중한 연예인들일테니까요,3,2024-12-17T11:32:30Z,0,Ugzbhz_3T1Dd-qL8vZ14AaABAg.ABuLH05HmDeAC8tc1wQ56O,Yg_AOZjHt3M,UCXkPNOfwhwDgaX2wc2h8lXQ,2024-12-17T11:32:30Z,Ugzbhz_3T1Dd-qL8vZ14AaABAg,중립
버츄얼 아이돌 소신발언,피지컬갤러리,대댓글,@zzaga0,"뭘 기준으로 말 꺼낸건지는 알겠는데
일본돌이 먼저니까 소통위주 버츄얼이
더 원시적임.... k아이도루 대선배들이
독특했고 이제는 전부가 원시화 됫음
 다 소통형으로 변했지 
앨범 사서 만나러가자낭",0,2025-01-06T09:26:20Z,0,Ugzbhz_3T1Dd-qL8vZ14AaABAg.ABuLH05HmDeACxA4RXi7Jn,Yg_AOZjHt3M,UCwqZ42uEoE-mvf8s-vmtofA,2025-01-06T09:26:20Z,Ugzbhz_3T1Dd-qL8vZ14AaABAg,중립
버츄얼 아이돌 소신발언,피지컬갤러리,대댓글,@nameless_the_mist,아이돌보다는 방송인에 좀 더 가깝긴 함,1,2025-04-29T09:02:39Z,0,Ugzbhz_3T1Dd-qL8vZ14AaABAg.ABuLH05HmDeAHV5BqNkcRN,Yg_AOZjHt3M,UCJ4FM0kTuHjXu3z6O2g80bw,2025-04-29T09:02:39Z,Ugzbhz_3T1Dd-qL8vZ14AaABAg,중립
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@할머니우리-d6m,크으.....미쳤따,1,2025-11-09T09:36:26Z,0,Ugw8uzi0gZdwP9I-Rpp4AaABAg,Yg_AOZjHt3M,UCjP4ppekXV1hB3py1HfM4Kw,2025-11-09T09:36:26Z,,중립
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@알리미0228,일반 아이돌이 라이브 외모 춤 다 안되거나 모자른거 보단 버츄얼에 실력 최상인게 훨씬 괜찮을듯 버츄얼 꿀 빤다 뭐 이런 말 같지도 않은 소리 하는데 반대로 그런말 하는 사람들은 자기들이 노력해서 만든 결과물을 뒤에서 욕하고 부정하고 하면 기분 나빠 할거면서 왜 그러는 거임? 뭐 어떻게 꿀빠는 건데? 라이브? 무대? 버츄얼도 다 직접 하는데 왜 그러는 거냐고 솔직히 요즘 음방 다 립싱크 하잖아 라이브 필수 무대 아니면 다 립싱크 똑같이 하는데 얼마나 실패한 인생을 살았길래 좀만 생각 해보면 나오는 답을 생각안하고 그냥 짐승마냥 무지성으로 말을 뱉어 버리냐 당연히 익숙 하지 않아서 호불호 갈릴수 있어 관심이 없으면 굳이 댓글에 더러운 똥 남기지 말고 걍 넘겨 ㅋㅋ 뭐 억지로 보라고 강요했나? 지들이 굳이 재생해서 보고 굳이 안적어도 되는 아무도 안물어본 말을 적는거야 왜 도대체 왜!!! 그런 악플 적는 친구들아 니들논리대로 하면 똑같이 버츄얼 아이돌로 데뷔해서 똑같이 성공 할수 있겠네? 노래 안무 직접 만들고? 되겠냨ㅋㅋ?  말이 되는 소리를 해라 짐승마냥 무지성으로 살거면 뭐하러 머리 달고 꾸역꾸역 살고 있냐 그냥 죽고 다시 태어 나는게 나을거 같은데 사회에 도움 1도 안된다 굳이 살아 있어도😂,39,2025-04-16T11:22:21Z,0,Ugy8chvHNGT28y22hMt4AaABAg,Yg_AOZjHt3M,UCgpocYUhw4J-lR1dD73t7fg,2025-04-16T11:22:21Z,,중립
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@루나-j4b,신동햄 멋지다,2,2025-11-18T16:08:40Z,0,UgwalsZPS7qrzWmiwBJ4AaABAg,Yg_AOZjHt3M,UCgPHycA0hGq92OT15Y3__LQ,2025-11-18T16:08:40Z,,긍정
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@hayeop,호불호 있을수있음 이해? 못할수있음 근데 이해안된다는 이유만으로 뭐라하는건 좀 아닌것같음,4,2025-08-04T05:45:48Z,0,UgwT7SB0yX-4r70JTOZ4AaABAg,Yg_AOZjHt3M,UCcDk2qq35N_DQHo3-glIiZg,2025-08-04T05:45:48Z,,중립
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@미쯔딸기워너블,"버추얼 아이돌 팬 박수치고 갑니다,,👏🏻👏🏻",1,2025-06-12T03:16:35Z,0,UgwnlUMtDfUzEL96ZC14AaABAg,Yg_AOZjHt3M,UCgMasJXhFNiCeHtxV8xrnMQ,2025-06-12T03:16:35Z,,중립
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@티코-twins,사회책과 도덕책의 기준,1,2025-10-03T21:56:54Z,0,UgwDSyyDm7Rf43A9wUN4AaABAg,Yg_AOZjHt3M,UCb9YtfUGO5UbDj9mKj67b6Q,2025-10-03T21:56:54Z,,중립
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@느릿느릿-q5b,정석은 누군가의 개척의 길이라는것. 즉 시선을 안좋게 본다는것은 꼰대가 맞음. 새로운 시도를. 사람들은 언제나 관례 관습 과거를 들먹이면서 훈수질하니까,20,2024-12-11T09:09:23Z,0,Ugx1iry5yL0krAZaG654AaABAg,Yg_AOZjHt3M,UCGq-RNbirdd5wYZNg64IjMg,2024-12-11T09:09:54Z,,부정
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@어서오세요-c8v,그냥 '인기 많은데에는 이유가 있겄지~' 하고 넘기면 정신건강에도 좋고 그게 남을 존중하는 방법인데 왜 굳이 남의 취향을 왜 이해하려고 함? 어차피 직접 좋아해보지 않으면 이해못할거 본인들도 알잖아ㅋㅋㅋㅋㅋㅋㅋㅋ,28,2025-05-03T17:43:15Z,1,Ugx5NsoDKoW6zmFDYSV4AaABAg,Yg_AOZjHt3M,UCh0TwXmOI32nIv07f0tg0_w,2025-05-03T17:43:15Z,,긍정
버츄얼 아이돌 소신발언,피지컬갤러리,대댓글,@쩜점-c6o,자기가 아니라고 생각하는 건 아니어야 직성이 풀리는 인간이 많아서 그럼 안 그러면 본인이 시대 흐름에 뒤떨어지는 사람인 것 같잖아 그냥 단순 호불호 문제일 뿐인데도...,0,2025-10-16T07:42:46Z,0,Ugx5NsoDKoW6zmFDYSV4AaABAg.AHfJxQXXNwTAOKgBb2UJJK,Yg_AOZjHt3M,UC9DX0u4_YIkF2uO-bTfN1Cg,2025-10-16T07:42:46Z,Ugx5NsoDKoW6zmFDYSV4AaABAg,중립
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@highskynomad,너무 멋있다 신동..,0,2025-07-10T03:38:28Z,0,UgwOWFLg2H3AmwOAlr14AaABAg,Yg_AOZjHt3M,UC6A6lGLxCz6D9JoZuA9tYyw,2025-07-10T03:38:28Z,,중립
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@user-habialfrontier,지금 와서 보니깐 진짜 힘들었겠네 강지가.. 방송에서 말 못할 고민도 많았고.. 항상 응원한다 감자!,0,2025-07-08T23:42:37Z,0,UgyZ8a31ImMu-sx2Oad4AaABAg,Yg_AOZjHt3M,UCom-mLOmgwcRzZu6XXVDIKQ,2025-07-08T23:42:37Z,,긍정
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@Writion,"애초에 아이돌을 안 봐서 버추얼이든 아니든 상관은 없는데 아이돌은 커녕 가수도 딴따라 취급받던 걸 고려하면 남한테 강요 안하고 법, 도덕, 사회 규범에 어긋나지 않는다면 문제될 건 없지 그게 자유민주주의 국가니까",21,2024-12-11T09:25:52Z,1,UgzLv4rNHxdqoA3iZkx4AaABAg,Yg_AOZjHt3M,UCHpBBSkAdsFelpS-RRy7qgw,2024-12-11T09:25:52Z,,중립
버츄얼 아이돌 소신발언,피지컬갤러리,대댓글,@강규석-q1q,애초에 노근본 직업이면서 자유추구도아니고 정석타령하는거보면 웃겨요,4,2024-12-17T11:15:16Z,0,UgzLv4rNHxdqoA3iZkx4AaABAg.ABuDMHS0_oBAC8rdpffoHS,Yg_AOZjHt3M,UCvcUAq2s2MJJuBTJYn8ScQg,2024-12-17T11:15:16Z,UgzLv4rNHxdqoA3iZkx4AaABAg,긍정
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@yukim0912,보는 관점에 대해선 배려가 있어야 하고 자기 기준에 맞지 않는다고 매도하는건 잘못된 행위죠 서로 존중하며 좋아하는것을 응원하는게 좋은것 같습니다 서로시기하며 싸우지않도록 좋은 인터넷 사회가 되길 바래요,1,2025-11-10T16:05:42Z,0,Ugy6RgBhciPc6zAaTK94AaABAg,Yg_AOZjHt3M,UCr2kEpJfhHEEPNgo5KUXShQ,2025-11-10T16:05:42Z,,긍정
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@싱클레어_아내,내가 버츄얼 아이돌 좋아한다고 말할때마다 최근에 들은 버츄얼 아이돌 논란이나 개그로 떠도는 요소 이야기 꺼내던 과거 친구에게 보여주고싶은 영상이군요 ㅎㅎ😊,23,2025-04-22T11:23:24Z,2,UgzmCjtYx_-tDSKzDGh4AaABAg,Yg_AOZjHt3M,UCLELHlDBJHHV9Ije7uuX0fA,2025-04-22T11:23:24Z,,긍정
버츄얼 아이돌 소신발언,피지컬갤러리,대댓글,@uckfouchen,너네는 버튜버 판에서도 개큰지뢰일텐데,3,2025-07-05T01:01:26Z,0,UgzmCjtYx_-tDSKzDGh4AaABAg.AHDJjfLBhgGAKAkO0Xz8we,Yg_AOZjHt3M,UCQlpneMtKjURo8JFKWXAq5Q,2025-07-05T01:01:26Z,UgzmCjtYx_-tDSKzDGh4AaABAg,중립
버츄얼 아이돌 소신발언,피지컬갤러리,대댓글,@오모이다스,재밌긴하잖아ㅋ 그런거 못받아주면 인식 더 나빠짐,0,2025-07-07T16:57:22Z,0,UgzmCjtYx_-tDSKzDGh4AaABAg.AHDJjfLBhgGAKHbNDo8AN-,Yg_AOZjHt3M,UCzzub21VdNvGIWlRO68Xq5Q,2025-07-07T16:57:22Z,UgzmCjtYx_-tDSKzDGh4AaABAg,긍정
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@donghyugkim7514,곡과 이미지를 프로듀싱 받아서 팬덤을 만족시키는 장사를 하면 아이돌이지 뭘 누구는 아이돌이고 누구는 아이돌이 아니고 ㅋㅋㅋ,2,2025-10-29T16:28:47Z,0,UgxXmu6E92ofLUs32wR4AaABAg,Yg_AOZjHt3M,UClM64RohBPr-0coKt1iqVbQ,2025-10-29T16:28:47Z,,중립
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@EPL최고근본아스톤빌라,존중만 해주세욤,1,2026-01-24T23:54:26Z,0,UgzgHeuVAaUrXSC2yPV4AaABAg,Yg_AOZjHt3M,UCaakFXdX7RfoEdTAbzzYwpg,2026-01-24T23:54:26Z,,중립
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@호룰롤롱,그냥 앤디 워홀이 한 말이 딱임 일단 유명해지면 그게 버츄얼이고 듀라한이고 아무 상관이 없음,1,2025-04-25T20:45:25Z,0,Ugyc4iYGl1EO3zQBJLB4AaABAg,Yg_AOZjHt3M,UCUOmv0h6fii4bbx-DS0Zb8Q,2025-04-25T20:45:25Z,,중립
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@JDABEGI,와..... 시원하다,0,2025-05-05T15:17:11Z,0,Ugxse7W_zhiMQ1Mg9Ml4AaABAg,Yg_AOZjHt3M,UCq-SiVzcF6-UpTWL6j2X_AQ,2025-05-05T15:17:11Z,,중립
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@치즈빵-g9p,"일본 여행갔을때 시장이 엄청 커서 놀랐죠
여기저기 광고판에 붙어있고 심지어는 티비광고에도  게임? 같은 버츄얼도 등장하고 있길래 사뭇 다른 거 보고 신기했던",0,2024-12-16T08:59:05Z,0,Ugx9EV9Z1KPa-Qweqb54AaABAg,Yg_AOZjHt3M,UCIalB6iUJ2BOAuA-GEo93aw,2024-12-16T08:59:05Z,,중립
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@지나가던공시생,아이돌도 어찌보면 가수라는 카테고리에서 파생된 것 처럼 버츄얼 아이돌도 상업적인 효과만 있다면 인정받을 자격 충분합니다.,0,2025-09-16T08:08:09Z,0,Ugw3AHYIuc5vxGogPRt4AaABAg,Yg_AOZjHt3M,UCKsrr1cPVhEQwnHlL-2qz8g,2025-09-16T08:08:09Z,,중립
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@얼럴렐레,근데 웃긴게 걔네가 욕하든 말든 플레이브는 돈 존 나 벌고 있음 ㅋㅋㅋㅋㅋㅋ,2,2025-10-19T16:05:55Z,0,UgwsUoHVly7JhU56dvF4AaABAg,Yg_AOZjHt3M,UCVTqtO6x8Kv5k1_mhXpVDAg,2025-10-19T16:05:55Z,,중립
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@be_a_Goodman,처음엔 누구나 외적으로 거부반응이 있을 수 있지 하지만 그 문화를 좋아하고 열광하는 사람들이 많아지면 그 문화가 자리잡고 시대가 변하는거임 이세계아이돌 처음 나왔을때 진심 찌푸리면서 봤음 지금은 버튜버 잘만 봄 결국 시대는 변하게 되어있고 점점 빨라질건데 이거 적응 못하면 본인만 손해보는거,1,2025-10-24T03:45:00Z,0,UgzraBkG0pPDbmRVK014AaABAg,Yg_AOZjHt3M,UCFjmC4cSEJ9OMMg9lRUQ3Fw,2025-10-24T03:45:00Z,,긍정
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@검은무덤,그 '정석의 아이돌' 업계의 소비층마저도 '빠돌이' '빠순이' 취급하며 멸시하던 시대과정도 있었던걸 생각하면 그냥 이 또한 한 순간의 변화일 뿐이라고 생각함...,11,2024-12-11T09:04:10Z,0,Ugyc1aiTmXYqZV74fhx4AaABAg,Yg_AOZjHt3M,UCB9JroEA7LCplJSrbSraUqA,2024-12-11T09:04:10Z,,중립
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@클러치히터로규,버츄얼 아이돌이 아이돌이 안될 이유도 없고.... 난 오히려 윈터 열애설 보면 버츄얼 아이돌이 남팬들 위해서 방송하고 열심히 팬관리하는게 더 기특함,1,2026-01-04T01:51:49Z,0,UgwemHB7ERPLcBIeoW14AaABAg,Yg_AOZjHt3M,UCHZZzynD7Lxdo0Bg5U6s5oA,2026-01-04T01:51:49Z,,중립
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@아월-s4c,오빠 미아내.... 나 꼰대여써..,1,2025-03-29T01:24:01Z,0,UgwlWebQ7TCoBSwrtQF4AaABAg,Yg_AOZjHt3M,UCXhz_N6ZYv7oz8Mt0ulBoKw,2025-03-29T01:24:01Z,,중립
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@레긴레이브,기술이 발전하고 보급됨에 따라 시선은 계속 변할거임 지금도 되게 많이 바뀐거더라,0,2025-12-28T09:57:42Z,0,UgyKaZaUN1Ag8k7zV5p4AaABAg,Yg_AOZjHt3M,UC9EFB843aDzMtHeal92rjdw,2025-12-28T09:57:42Z,,중립
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@MetthewTheWolf,정석아이돌이란 말도 웃긴게 아이돌이란 말을 수면위로 끌어올린게 프랭크 시나트라 였는데 정석아이돌은 무슨소리인가 싶음ㅋㅋㅋ,0,2025-10-30T10:07:09Z,0,UgwBxywjuooVllvFms94AaABAg,Yg_AOZjHt3M,UC9nVkMeP4iJeL2mf2JReVBw,2025-10-30T10:07:09Z,,중립
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@JayHun08,여기서도 이세돌 ㅋㅋㅋ,1,2025-09-16T04:25:38Z,0,Ugx9VrhB4Ln5fQSCVzV4AaABAg,Yg_AOZjHt3M,UCKzBDk90HFHSpk951bCSKiw,2025-09-16T04:25:38Z,,중립
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@난데-f8y,아이돌이라는 직업을 비틀어 버린사람이 신동이니까 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 섭외 진짜 잘하셨다 여기에 반박하려면 최소 슈주이상 경력인사람이 해야함 근데 해도 그냥 꼰대되는거지 아이돌 아니라 가수냐 라고 까면 슩튽훈이 막는다,0,2025-12-19T20:54:34Z,0,UgyWfl3yRiZt35Lj2AV4AaABAg,Yg_AOZjHt3M,UCw0LnK_hTvLIwDxOwzkmP7g,2025-12-19T20:54:34Z,,중립
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@HOYUM-yh7te,오래가는이유가있어요~~~,1,2025-12-18T15:32:44Z,0,Ugzr7KlxQ0LHrE4SszZ4AaABAg,Yg_AOZjHt3M,UCiHW3CFa0ac-9fl5iMrtpyg,2025-12-18T15:32:44Z,,중립
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@jin-ih9jf,난 꼰대였어 ….,3,2025-02-21T23:22:12Z,0,UgzSg7Vmx-JuA7GZ7pR4AaABAg,Yg_AOZjHt3M,UC_sEZVfUky5h-6BIS30R1lQ,2025-02-21T23:22:12Z,,중립
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@뵥뵥이-t1r,"10개월전 영상인데 지나가다 보여서… 에이펙 랩몬이 한말이 생각난다 케이팝이 인기있는이유가 비빔밥이어서 라고 다 포용하고 맛있게 섞으니까 인기있는거라고, 버츄얼 아이돌도 맛있으니까 다들 먹는거임ㅜㅜ 평양냉면 좋아하는 사람한테 가서 굳이 함흥냉면이 더 맛있는데 평양냉면은 냉면아니다, 평양냉면을 왜먹냐 하는 사람들은 취향에 대한 배려가 없는거다…😢",2,2025-11-03T04:01:03Z,0,UgyVHcv8VTQR5be2B4N4AaABAg,Yg_AOZjHt3M,UCTzBm2MndZiuseugTNTiApg,2025-11-03T04:01:03Z,,긍정
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@hayeop,"이미 사람들의 고정관념을 깨본 사람의 말이긴하지
신동님도 처음에는 안좋은 시선을 받아보셨으니까
결국 슈퍼주니어는 성공했으니 저런말을 할 수 있으신거아닌가..",1,2025-08-04T05:39:51Z,0,UgzzHd38nZFpLTnuHjV4AaABAg,Yg_AOZjHt3M,UCcDk2qq35N_DQHo3-glIiZg,2025-08-04T05:41:24Z,,부정
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@046046,"뭐 비인도적이거나 범죄적인 
그런걸 따르고 좋아하는게 아니고서야
남들이 뭘 좋아하든 말든
신경쓸게 있나",0,2026-01-10T15:51:07Z,0,UgyoFmLTFzNSXV4E_1p4AaABAg,Yg_AOZjHt3M,UCWyUuHRPAXWks-iwJydkNIw,2026-01-10T15:51:07Z,,긍정
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@Matt_Tongshan,웃긴 건 몇 년만 지나면 거기서도 이상한 정석이 생겨가지고 그게 무슨 버튜버냐 라고 꼰장질 할 놈들이 나올거라는 거임,0,2025-10-30T21:07:07Z,0,UgymxDvAo1aVMbnAS0V4AaABAg,Yg_AOZjHt3M,UCuA21-LpFjcG2ytxNRSoK5Q,2025-10-30T21:07:20Z,,중립
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@PLBBUU,"플레이브 들어보라고 했을때 편견때문에 안들어보다, 노래가 좋아 찾아보니 그들이었다..💙💜💗❤️🖤",2,2025-10-26T09:18:18Z,0,UgyD0_SjQ7gCWdBIZsd4AaABAg,Yg_AOZjHt3M,UC1kZ0GQyNsyDq77iUXxbx-A,2025-10-26T09:18:18Z,,긍정
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@MMii0112,신동 고마워요ㅠㅠㅠ,0,2025-09-15T12:12:38Z,0,UgxhYBJ2m5pG52-91Zl4AaABAg,Yg_AOZjHt3M,UCJ_6RTkTlqMhDPhMHT304OQ,2025-09-15T12:12:38Z,,중립
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@colinasuka3330,실력 하나로 아이돌의 틀을 깨버린 장본인이라ㅋㅋㅋ 뭐라 할 말이 없다,0,2025-10-05T09:33:48Z,0,UgwiNK3emL4V9Mk2nhN4AaABAg,Yg_AOZjHt3M,UCfle5bGo8nkCeKtd1EvG4qQ,2025-10-05T09:33:48Z,,중립
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@훈발이-w4f,근데 가수랑 아이돌은 다른거 아닌가?,2,2025-02-26T02:47:51Z,0,UgxCQOvvOHbdLSbROnx4AaABAg,Yg_AOZjHt3M,UCrZrVX4rVfog4htPhi3IBng,2025-02-26T02:47:51Z,,중립
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@wwu-s5r,지금까지 살아 남은 이유,0,2025-09-21T14:30:56Z,0,UgxV1kVt8vahlRuKro54AaABAg,Yg_AOZjHt3M,UChj_9-Ps2ZNRHqLbBvrJdSg,2025-09-21T14:30:56Z,,중립
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@느루임,옛날에는 리얼 아이돌들도 안받아 들여지고 아이돌이 무슨 가수냐 소리도 나왔었다는데 그런거 보면 버츄얼 아이돌도 조금 더 시간이 지나면 정착하지 않을까?,0,2025-10-24T17:10:43Z,0,UgzC58Dsi6TRpicFY094AaABAg,Yg_AOZjHt3M,UCHnD8UiSpcF4Vsf4XgtQm-g,2025-10-24T17:11:05Z,,중립
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@rachel9098,😮,0,2025-02-21T11:43:42Z,0,UgzG5ad3Bgbhdr16L_t4AaABAg,Yg_AOZjHt3M,UCph1qt18UXDndlQSxHirzGQ,2025-02-21T11:43:42Z,,중립
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@paperatelier3832,썸네일 깜짝이야.... 내용은 정 반대네요,0,2025-10-19T11:37:40Z,0,UgygFW6AM1RwKkGJmIN4AaABAg,Yg_AOZjHt3M,UC10VHuRO6tg2nwG2AP8ymgA,2025-10-19T11:37:40Z,,중립
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@박한솔-m7d,신동이 뭔 아이돌이냐고 욕 진짜 많이먹었던 케이스지....,0,2025-12-20T17:44:38Z,0,UgwgEgGIG7aVFl1bZyd4AaABAg,Yg_AOZjHt3M,UCFBoVXE8yNzz4iIoI3wAWxg,2025-12-20T17:44:38Z,,중립
버츄얼 아이돌 소신발언,피지컬갤러리,최상위 댓글,@우마-n9k,"아이돌의 외모나 회사규모 따위가아닌
실력을 가장 중점으로 두고 판단한다면
버츄얼아이돌을 절대 배제할 수 없는 시대라고생각함",0,2025-04-26T02:30:46Z,0,Ugwo9ZKEL8VLL01FmjR4AaABAg,Yg_AOZjHt3M,UCTHcxwCYWAi6zoyksduC8SA,2025-04-26T02:30:46Z,,중립
